Symbol,PN,Type,Date,Volatility,
NG,N/A,QMLE-Trade,2002-09-24,0.824505,0.051938933
NG,N/A,QMLE-Trade,2002-09-25,0.634375,0.039961869
NG,N/A,QMLE-Trade,2002-09-26,0.390227,0.02458199
NG,N/A,QMLE-Trade,2002-09-27,0.343375,0.021630592
NG,N/A,QMLE-Trade,2002-09-30,0.271887,0.017127271
NG,N/A,QMLE-Trade,2002-10-01,0.534065,0.033642933
NG,N/A,QMLE-Trade,2002-10-02,0.842361,0.053063755
NG,N/A,QMLE-Trade,2002-10-03,1.1856,0.07468578
NG,N/A,QMLE-Trade,2002-10-04,0.206125,0.012984654
NG,N/A,QMLE-Trade,2002-10-07,0.205223,0.012927834
NG,N/A,QMLE-Trade,2002-10-08,0.30829,0.019420445
NG,N/A,QMLE-Trade,2002-10-09,0.234665,0.014782506
NG,N/A,QMLE-Trade,2002-10-10,0.524701,0.033053056
NG,N/A,QMLE-Trade,2002-10-11,0.144899,0.009127779
NG,N/A,QMLE-Trade,2002-10-14,0.427204,0.026911322
NG,N/A,QMLE-Trade,2002-10-15,0.29939,0.018859797
NG,N/A,QMLE-Trade,2002-10-16,0.0123008,0.000774878
NG,N/A,QMLE-Trade,2002-10-17,0.494893,0.031175329
NG,N/A,QMLE-Trade,2002-10-18,0.131364,0.008275154
NG,N/A,QMLE-Trade,2002-10-21,0.531923,0.033507999
NG,N/A,QMLE-Trade,2002-10-22,0.135999,0.008567132
NG,N/A,QMLE-Trade,2002-10-23,0.30273,0.019070197
NG,N/A,QMLE-Trade,2002-10-24,0.589447,0.037131671
NG,N/A,QMLE-Trade,2002-10-25,0.304958,0.019210548
NG,N/A,QMLE-Trade,2002-10-28,0.261183,0.016452982
NG,N/A,QMLE-Trade,2002-10-29,0.283125,0.017835199
NG,N/A,QMLE-Trade,2002-10-30,0.354561,0.022335244
NG,N/A,QMLE-Trade,2002-10-31,0.32288,0.020339528
NG,N/A,QMLE-Trade,2002-11-01,0.233961,0.014738158
NG,N/A,QMLE-Trade,2002-11-04,0.503227,0.031700321
NG,N/A,QMLE-Trade,2002-11-05,0.162401,0.010230301
NG,N/A,QMLE-Trade,2002-11-06,0.263385,0.016591695
NG,N/A,QMLE-Trade,2002-11-07,0.451008,0.028410834
NG,N/A,QMLE-Trade,2002-11-08,0.205263,0.012930354
NG,N/A,QMLE-Trade,2002-11-11,0.427702,0.026942694
NG,N/A,QMLE-Trade,2002-11-12,0.361264,0.022757493
NG,N/A,QMLE-Trade,2002-11-13,0.377069,0.023753114
NG,N/A,QMLE-Trade,2002-11-14,0.17399,0.01096034
NG,N/A,QMLE-Trade,2002-11-15,0.475106,0.029928865
NG,N/A,QMLE-Trade,2002-11-18,0.460013,0.028978095
NG,N/A,QMLE-Trade,2002-11-19,0.261273,0.016458652
NG,N/A,QMLE-Trade,2002-11-20,0.300245,0.018913657
NG,N/A,QMLE-Trade,2002-11-21,0.467208,0.029431338
NG,N/A,QMLE-Trade,2002-11-22,0.239402,0.015080908
NG,N/A,QMLE-Trade,2002-11-25,0.244224,0.015384666
NG,N/A,QMLE-Trade,2002-11-26,0.20583,0.012966071
NG,N/A,QMLE-Trade,2002-11-27,0.134583,0.008477932
NG,N/A,QMLE-Trade,2002-12-02,0.651513,0.041041461
NG,N/A,QMLE-Trade,2002-12-03,0.376222,0.023699758
NG,N/A,QMLE-Trade,2002-12-04,0.422608,0.026621802
NG,N/A,QMLE-Trade,2002-12-05,0.351419,0.022137316
NG,N/A,QMLE-Trade,2002-12-06,0.215379,0.013567602
NG,N/A,QMLE-Trade,2002-12-10,0.830961,0.052345623
NG,N/A,QMLE-Trade,2002-12-11,0.310414,0.019554244
NG,N/A,QMLE-Trade,2002-12-12,0.985234,0.062063908
NG,N/A,QMLE-Trade,2002-12-13,0.271238,0.017086388
NG,N/A,QMLE-Trade,2002-12-16,0.385826,0.024304753
NG,N/A,QMLE-Trade,2002-12-17,0.15228,0.009592738
NG,N/A,QMLE-Trade,2002-12-18,0.404659,0.025491121
NG,N/A,QMLE-Trade,2002-12-19,0.707892,0.044593004
NG,N/A,QMLE-Trade,2002-12-20,0.29721,0.01872247
NG,N/A,QMLE-Trade,2002-12-23,0.201041,0.012664393
NG,N/A,QMLE-Trade,2002-12-24,0.130828,0.008241389
NG,N/A,QMLE-Trade,2002-12-26,0.517483,0.032598365
NG,N/A,QMLE-Trade,2002-12-27,0.140848,0.00887259
NG,N/A,QMLE-Trade,2002-12-30,0.591441,0.037257281
NG,N/A,QMLE-Trade,2002-12-31,0.195478,0.012313957
NG,N/A,QMLE-Trade,2003-01-02,0.887998,0.055938616
NG,N/A,QMLE-Trade,2003-01-03,0.18733,0.011800681
NG,N/A,QMLE-Trade,2003-01-06,0.385849,0.024306202
NG,N/A,QMLE-Trade,2003-01-07,0.492046,0.030995985
NG,N/A,QMLE-Trade,2003-01-08,0.404817,0.025501074
NG,N/A,QMLE-Trade,2003-01-09,0.651142,0.04101809
NG,N/A,QMLE-Trade,2003-01-10,0.214195,0.013493017
NG,N/A,QMLE-Trade,2003-01-13,0.296618,0.018685178
NG,N/A,QMLE-Trade,2003-01-14,0.626128,0.039442357
NG,N/A,QMLE-Trade,2003-01-15,0.757528,0.047719779
NG,N/A,QMLE-Trade,2003-01-16,0.484794,0.030539151
NG,N/A,QMLE-Trade,2003-01-17,0.146289,0.009215341
NG,N/A,QMLE-Trade,2003-01-21,0.388183,0.024453231
NG,N/A,QMLE-Trade,2003-01-22,0.514754,0.032426454
NG,N/A,QMLE-Trade,2003-01-23,0.903449,0.056911938
NG,N/A,QMLE-Trade,2003-01-24,0.231175,0.014562656
NG,N/A,QMLE-Trade,2003-01-27,0.682445,0.042989994
NG,N/A,QMLE-Trade,2003-01-28,0.192803,0.012145447
NG,N/A,QMLE-Trade,2003-01-29,0.134474,0.008471066
NG,N/A,QMLE-Trade,2003-01-30,0.34102,0.021482241
NG,N/A,QMLE-Trade,2003-01-31,0.195822,0.012335627
NG,N/A,QMLE-Trade,2003-02-03,0.746672,0.047035915
NG,N/A,QMLE-Trade,2003-02-04,0.288459,0.018171209
NG,N/A,QMLE-Trade,2003-02-05,0.265076,0.016698218
NG,N/A,QMLE-Trade,2003-02-06,0.443655,0.027947638
NG,N/A,QMLE-Trade,2003-02-07,0.191309,0.012051334
NG,N/A,QMLE-Trade,2003-02-10,0.412028,0.025955324
NG,N/A,QMLE-Trade,2003-02-11,0.369187,0.023256595
NG,N/A,QMLE-Trade,2003-02-12,0.467823,0.029470079
NG,N/A,QMLE-Trade,2003-02-13,0.159521,0.010048878
NG,N/A,QMLE-Trade,2003-02-14,0.310571,0.019564134
NG,N/A,QMLE-Trade,2003-02-18,0.200818,0.012650345
NG,N/A,QMLE-Trade,2003-02-19,0.47064,0.029647533
NG,N/A,QMLE-Trade,2003-02-20,0.158874,0.010008121
NG,N/A,QMLE-Trade,2003-02-21,0.128333,0.008084219
NG,N/A,QMLE-Trade,2003-02-24,3,0.188982237
NG,N/A,QMLE-Trade,2003-02-25,2.92933,0.184530445
NG,N/A,QMLE-Trade,2003-02-26,1.47094,0.09266051
NG,N/A,QMLE-Trade,2003-02-27,0.365003,0.022993028
NG,N/A,QMLE-Trade,2003-02-28,1.05017,0.066154492
NG,N/A,QMLE-Trade,2003-03-03,1.23689,0.077916746
NG,N/A,QMLE-Trade,2003-03-04,0.697906,0.043963946
NG,N/A,QMLE-Trade,2003-03-05,0.510349,0.032148965
NG,N/A,QMLE-Trade,2003-03-06,0.495084,0.031187361
NG,N/A,QMLE-Trade,2003-03-07,0.0938596,0.005912599
NG,N/A,QMLE-Trade,2003-03-10,0.764749,0.048174659
NG,N/A,QMLE-Trade,2003-03-11,0.796352,0.050165461
NG,N/A,QMLE-Trade,2003-03-12,0.573186,0.036107324
NG,N/A,QMLE-Trade,2003-03-13,1.4384,0.090610683
NG,N/A,QMLE-Trade,2003-03-14,0.457981,0.028850091
NG,N/A,QMLE-Trade,2003-03-17,0.333978,0.021038636
NG,N/A,QMLE-Trade,2003-03-18,0.49376,0.031103956
NG,N/A,QMLE-Trade,2003-03-19,0.352943,0.022233319
NG,N/A,QMLE-Trade,2003-03-20,0.28904,0.018207809
NG,N/A,QMLE-Trade,2003-03-21,0.179148,0.011285263
NG,N/A,QMLE-Trade,2003-03-24,0.371625,0.023410175
NG,N/A,QMLE-Trade,2003-03-25,0.489298,0.030822877
NG,N/A,QMLE-Trade,2003-03-26,0.190143,0.011977883
NG,N/A,QMLE-Trade,2003-03-27,0.139613,0.008794792
NG,N/A,QMLE-Trade,2003-03-28,0.126126,0.007945191
NG,N/A,QMLE-Trade,2003-03-31,0.381881,0.024056242
NG,N/A,QMLE-Trade,2003-04-01,0.309951,0.019525078
NG,N/A,QMLE-Trade,2003-04-02,0.200372,0.01262225
NG,N/A,QMLE-Trade,2003-04-03,0.391472,0.024660418
NG,N/A,QMLE-Trade,2003-04-04,0.190513,0.012001191
NG,N/A,QMLE-Trade,2003-04-07,0.55184,0.034762652
NG,N/A,QMLE-Trade,2003-04-08,0.445557,0.028067453
NG,N/A,QMLE-Trade,2003-04-09,0.35322,0.022250769
NG,N/A,QMLE-Trade,2003-04-10,0.737038,0.04642903
NG,N/A,QMLE-Trade,2003-04-11,0.0547,0.003445776
NG,N/A,QMLE-Trade,2003-04-14,0.567303,0.03573673
NG,N/A,QMLE-Trade,2003-04-15,0.187141,0.011788775
NG,N/A,QMLE-Trade,2003-04-16,0.303287,0.019105285
NG,N/A,QMLE-Trade,2003-04-17,0.137224,0.008644299
NG,N/A,QMLE-Trade,2003-04-21,0.155103,0.009770571
NG,N/A,QMLE-Trade,2003-04-22,0.132581,0.008351818
NG,N/A,QMLE-Trade,2003-04-23,0.289009,0.018205856
NG,N/A,QMLE-Trade,2003-04-24,0.018327,0.001154492
NG,N/A,QMLE-Trade,2003-04-25,0.092221,0.005809377
NG,N/A,QMLE-Trade,2003-04-28,0.834492,0.052568055
NG,N/A,QMLE-Trade,2003-04-29,0.235599,0.014841342
NG,N/A,QMLE-Trade,2003-04-30,0.30457,0.019186107
NG,N/A,QMLE-Trade,2003-05-01,0.358115,0.022559125
NG,N/A,QMLE-Trade,2003-05-02,0.0856425,0.00539497
NG,N/A,QMLE-Trade,2003-05-05,1.15189,0.072562249
NG,N/A,QMLE-Trade,2003-05-09,0.241095,0.015187557
NG,N/A,QMLE-Trade,2003-05-12,0.317923,0.020027267
NG,N/A,QMLE-Trade,2003-05-13,0.637052,0.040130504
NG,N/A,QMLE-Trade,2003-05-14,0.161332,0.010162961
NG,N/A,QMLE-Trade,2003-05-16,0.153757,0.009685781
NG,N/A,QMLE-Trade,2003-05-19,0.463272,0.029183393
NG,N/A,QMLE-Trade,2003-05-20,0.374372,0.023583219
NG,N/A,QMLE-Trade,2003-05-21,0.388062,0.024445608
NG,N/A,QMLE-Trade,2003-05-22,0.565166,0.035602112
NG,N/A,QMLE-Trade,2003-05-23,0.246288,0.015514686
NG,N/A,QMLE-Trade,2003-05-27,0.357028,0.02249065
NG,N/A,QMLE-Trade,2003-05-28,0.880035,0.055436994
NG,N/A,QMLE-Trade,2003-05-29,0.317739,0.020015676
NG,N/A,QMLE-Trade,2003-05-30,0.126374,0.007960814
NG,N/A,QMLE-Trade,2003-06-02,0.3365,0.021197508
NG,N/A,QMLE-Trade,2003-06-03,0.13737,0.008653497
NG,N/A,QMLE-Trade,2003-06-04,0.418602,0.026369447
NG,N/A,QMLE-Trade,2003-06-05,0.702658,0.044263293
NG,N/A,QMLE-Trade,2003-06-06,0.212332,0.013375659
NG,N/A,QMLE-Trade,2003-06-09,0.401673,0.025303021
NG,N/A,QMLE-Trade,2003-06-10,0.265049,0.016696518
NG,N/A,QMLE-Trade,2003-06-11,0.167906,0.010577084
NG,N/A,QMLE-Trade,2003-06-12,1.23784,0.077976591
NG,N/A,QMLE-Trade,2003-06-13,0.247758,0.015607287
NG,N/A,QMLE-Trade,2003-06-16,0.444563,0.028004837
NG,N/A,QMLE-Trade,2003-06-17,0.21422,0.013494592
NG,N/A,QMLE-Trade,2003-06-18,0.388016,0.02444271
NG,N/A,QMLE-Trade,2003-06-19,0.991605,0.062465244
NG,N/A,QMLE-Trade,2003-06-20,0.171304,0.010791138
NG,N/A,QMLE-Trade,2003-06-23,0.270679,0.017051174
NG,N/A,QMLE-Trade,2003-06-24,0.534438,0.03366643
NG,N/A,QMLE-Trade,2003-06-25,0.401931,0.025319273
NG,N/A,QMLE-Trade,2003-06-26,0.258509,0.016284536
NG,N/A,QMLE-Trade,2003-06-27,0.243757,0.015355248
NG,N/A,QMLE-Trade,2003-06-30,0.261036,0.016443722
NG,N/A,QMLE-Trade,2003-07-01,0.149776,0.009435001
NG,N/A,QMLE-Trade,2003-07-02,0.182904,0.011521869
NG,N/A,QMLE-Trade,2003-07-03,0.0603579,0.00380219
NG,N/A,QMLE-Trade,2003-07-07,0.563546,0.035500061
NG,N/A,QMLE-Trade,2003-07-08,0.363272,0.022883985
NG,N/A,QMLE-Trade,2003-07-09,0.298916,0.018829938
NG,N/A,QMLE-Trade,2003-07-10,0.599702,0.037777675
NG,N/A,QMLE-Trade,2003-07-11,0.234263,0.014757182
NG,N/A,QMLE-Trade,2003-07-14,0.297598,0.018746912
NG,N/A,QMLE-Trade,2003-07-15,0.502686,0.031666242
NG,N/A,QMLE-Trade,2003-07-16,0.300193,0.018910382
NG,N/A,QMLE-Trade,2003-07-17,0.352258,0.022190168
NG,N/A,QMLE-Trade,2003-07-18,0.208602,0.013140691
NG,N/A,QMLE-Trade,2003-07-21,0.218681,0.013775608
NG,N/A,QMLE-Trade,2003-07-22,0.610433,0.038453665
NG,N/A,QMLE-Trade,2003-07-23,0.182198,0.011477395
NG,N/A,QMLE-Trade,2003-07-24,0.639831,0.040305564
NG,N/A,QMLE-Trade,2003-07-25,0.0925744,0.005831639
NG,N/A,QMLE-Trade,2003-07-28,0.214529,0.013514057
NG,N/A,QMLE-Trade,2003-07-29,0.211635,0.013331752
NG,N/A,QMLE-Trade,2003-07-30,0.17835,0.011234994
NG,N/A,QMLE-Trade,2003-07-31,0.220165,0.013869091
NG,N/A,QMLE-Trade,2003-08-01,0.117524,0.007403316
NG,N/A,QMLE-Trade,2003-08-04,0.689404,0.04342837
NG,N/A,QMLE-Trade,2003-08-05,0.0786252,0.004952922
NG,N/A,QMLE-Trade,2003-08-06,0.161432,0.01016926
NG,N/A,QMLE-Trade,2003-08-07,0.885166,0.055760217
NG,N/A,QMLE-Trade,2003-08-08,0.267193,0.016831577
NG,N/A,QMLE-Trade,2003-08-11,0.338109,0.021298865
NG,N/A,QMLE-Trade,2003-08-12,0.381468,0.024030225
NG,N/A,QMLE-Trade,2003-08-13,0.238564,0.015028119
NG,N/A,QMLE-Trade,2003-08-14,1.01914,0.064199786
NG,N/A,QMLE-Trade,2003-08-15,0.311831,0.019643507
NG,N/A,QMLE-Trade,2003-08-18,0.320463,0.020187271
NG,N/A,QMLE-Trade,2003-08-19,0.204962,0.012911392
NG,N/A,QMLE-Trade,2003-08-20,0.531297,0.033468565
NG,N/A,QMLE-Trade,2003-08-21,0.607528,0.038270667
NG,N/A,QMLE-Trade,2003-08-22,0.302878,0.019079521
NG,N/A,QMLE-Trade,2003-08-25,0.586399,0.036939665
NG,N/A,QMLE-Trade,2003-08-26,0.177424,0.011176661
NG,N/A,QMLE-Trade,2003-08-27,0.196339,0.012368194
NG,N/A,QMLE-Trade,2003-08-28,0.198887,0.012528703
NG,N/A,QMLE-Trade,2003-08-29,0.303806,0.019137979
NG,N/A,QMLE-Trade,2003-09-02,0.292605,0.018432382
NG,N/A,QMLE-Trade,2003-09-03,0.135898,0.008560769
NG,N/A,QMLE-Trade,2003-09-04,0.369878,0.023300124
NG,N/A,QMLE-Trade,2003-09-05,0.0232467,0.001464404
NG,N/A,QMLE-Trade,2003-09-08,0.539857,0.034007794
NG,N/A,QMLE-Trade,2003-09-09,0.230649,0.014529521
NG,N/A,QMLE-Trade,2003-09-10,0.670229,0.042220458
NG,N/A,QMLE-Trade,2003-09-11,0.397447,0.025036808
NG,N/A,QMLE-Trade,2003-09-12,0.15975,0.010063304
NG,N/A,QMLE-Trade,2003-09-15,0.173652,0.010939048
NG,N/A,QMLE-Trade,2003-09-16,0.124265,0.007827959
NG,N/A,QMLE-Trade,2003-09-17,0.123545,0.007782603
NG,N/A,QMLE-Trade,2003-09-18,0.411518,0.025923197
NG,N/A,QMLE-Trade,2003-09-19,0.13788,0.008685624
NG,N/A,QMLE-Trade,2003-09-22,0.20129,0.012680078
NG,N/A,QMLE-Trade,2003-09-23,0.163264,0.010284665
NG,N/A,QMLE-Trade,2003-09-24,0.228021,0.014363973
NG,N/A,QMLE-Trade,2003-09-25,0.151145,0.00952124
NG,N/A,QMLE-Trade,2003-09-26,0.613194,0.038627591
NG,N/A,QMLE-Trade,2003-09-29,0.619933,0.039052108
NG,N/A,QMLE-Trade,2003-09-30,0.251771,0.015860082
NG,N/A,QMLE-Trade,2003-10-01,0.269776,0.016994291
NG,N/A,QMLE-Trade,2003-10-02,0.120301,0.007578251
NG,N/A,QMLE-Trade,2003-10-03,0.196746,0.012393833
NG,N/A,QMLE-Trade,2003-10-06,0.78101,0.049199006
NG,N/A,QMLE-Trade,2003-10-07,0.701282,0.044176614
NG,N/A,QMLE-Trade,2003-10-08,0.191509,0.012063933
NG,N/A,QMLE-Trade,2003-10-09,1.24233,0.078259434
NG,N/A,QMLE-Trade,2003-10-10,0.322265,0.020300787
NG,N/A,QMLE-Trade,2003-10-13,0.244973,0.015431848
NG,N/A,QMLE-Trade,2003-10-14,0.276687,0.017429643
NG,N/A,QMLE-Trade,2003-10-15,0.202737,0.012771231
NG,N/A,QMLE-Trade,2003-10-16,0.526945,0.033194415
NG,N/A,QMLE-Trade,2003-10-17,0.806317,0.050793197
NG,N/A,QMLE-Trade,2003-10-20,0.409613,0.025803194
NG,N/A,QMLE-Trade,2003-10-21,0.312763,0.019702217
NG,N/A,QMLE-Trade,2003-10-22,0.283552,0.017862097
NG,N/A,QMLE-Trade,2003-10-23,0.192256,0.01211099
NG,N/A,QMLE-Trade,2003-10-24,0.152045,0.009577935
NG,N/A,QMLE-Trade,2003-10-27,0.429004,0.027024712
NG,N/A,QMLE-Trade,2003-10-28,0.233974,0.014738977
NG,N/A,QMLE-Trade,2003-10-29,0.115247,0.007259879
NG,N/A,QMLE-Trade,2003-10-30,0.479349,0.030196149
NG,N/A,QMLE-Trade,2003-10-31,0.259344,0.016337136
NG,N/A,QMLE-Trade,2003-11-03,0.976397,0.06150723
NG,N/A,QMLE-Trade,2003-11-04,0.305472,0.019242927
NG,N/A,QMLE-Trade,2003-11-05,0.592554,0.037327393
NG,N/A,QMLE-Trade,2003-11-06,0.891473,0.05615752
NG,N/A,QMLE-Trade,2003-11-07,0.221828,0.013973851
NG,N/A,QMLE-Trade,2003-11-10,0.412532,0.025987073
NG,N/A,QMLE-Trade,2003-11-11,0.647622,0.040796351
NG,N/A,QMLE-Trade,2003-11-12,0.444767,0.028017687
NG,N/A,QMLE-Trade,2003-11-13,0.405562,0.025548005
NG,N/A,QMLE-Trade,2003-11-14,0.195877,0.012339091
NG,N/A,QMLE-Trade,2003-11-17,0.487059,0.030681833
NG,N/A,QMLE-Trade,2003-11-18,0.480523,0.030270104
NG,N/A,QMLE-Trade,2003-11-19,0.45522,0.028676165
NG,N/A,QMLE-Trade,2003-11-20,0.318161,0.020042259
NG,N/A,QMLE-Trade,2003-11-21,0.000885456,5.58E-05
NG,N/A,QMLE-Trade,2003-11-24,0.252948,0.015934226
NG,N/A,QMLE-Trade,2003-11-25,0.61081,0.038477413
NG,N/A,QMLE-Trade,2003-11-26,0.18705,0.011783042
NG,N/A,QMLE-Trade,2003-12-01,0.77041,0.048531268
NG,N/A,QMLE-Trade,2003-12-02,0.36141,0.02276669
NG,N/A,QMLE-Trade,2003-12-03,0.626667,0.03947631
NG,N/A,QMLE-Trade,2003-12-04,1.50889,0.095051136
NG,N/A,QMLE-Trade,2003-12-05,0.436035,0.027467623
NG,N/A,QMLE-Trade,2003-12-08,1.84136,0.115994777
NG,N/A,QMLE-Trade,2003-12-09,0.301257,0.018977407
NG,N/A,QMLE-Trade,2003-12-10,0.671484,0.042299516
NG,N/A,QMLE-Trade,2003-12-11,0.219333,0.01381668
NG,N/A,QMLE-Trade,2003-12-12,0.533637,0.033615971
NG,N/A,QMLE-Trade,2003-12-15,0.710621,0.044764915
NG,N/A,QMLE-Trade,2003-12-16,0.1024,0.006450594
NG,N/A,QMLE-Trade,2003-12-17,1.31225,0.08266398
NG,N/A,QMLE-Trade,2003-12-18,0.304559,0.019185414
NG,N/A,QMLE-Trade,2003-12-19,0.354198,0.022312377
NG,N/A,QMLE-Trade,2003-12-22,1.01183,0.063739299
NG,N/A,QMLE-Trade,2003-12-23,0.445301,0.028051326
NG,N/A,QMLE-Trade,2003-12-24,0.276808,0.017437265
NG,N/A,QMLE-Trade,2003-12-29,0.511521,0.032222794
NG,N/A,QMLE-Trade,2003-12-30,0.712179,0.04486306
NG,N/A,QMLE-Trade,2003-12-31,0.287288,0.018097443
NG,N/A,QMLE-Trade,2004-01-05,0.605177,0.038122568
NG,N/A,QMLE-Trade,2004-01-06,0.682646,0.043002656
NG,N/A,QMLE-Trade,2004-01-07,0.541074,0.034084458
NG,N/A,QMLE-Trade,2004-01-08,0.859852,0.054165585
NG,N/A,QMLE-Trade,2004-01-09,0.632803,0.039862842
NG,N/A,QMLE-Trade,2004-01-12,0.709418,0.044689133
NG,N/A,QMLE-Trade,2004-01-13,0.294183,0.018531787
NG,N/A,QMLE-Trade,2004-01-14,0.526921,0.033192903
NG,N/A,QMLE-Trade,2004-01-15,1.88105,0.118495012
NG,N/A,QMLE-Trade,2004-01-16,0.360825,0.022729838
NG,N/A,QMLE-Trade,2004-01-20,0.420705,0.026501924
NG,N/A,QMLE-Trade,2004-01-21,0.588189,0.037052424
NG,N/A,QMLE-Trade,2004-01-22,1.00666,0.063413619
NG,N/A,QMLE-Trade,2004-01-23,0.415545,0.026176874
NG,N/A,QMLE-Trade,2004-01-26,0.517277,0.032585388
NG,N/A,QMLE-Trade,2004-01-27,0.533815,0.033627184
NG,N/A,QMLE-Trade,2004-01-28,0.20294,0.012784018
NG,N/A,QMLE-Trade,2004-01-29,0.294084,0.018525551
NG,N/A,QMLE-Trade,2004-01-30,0.225378,0.014197479
NG,N/A,QMLE-Trade,2004-02-02,0.561974,0.035401034
NG,N/A,QMLE-Trade,2004-02-03,0.418412,0.026357479
NG,N/A,QMLE-Trade,2004-02-04,0.365676,0.023035423
NG,N/A,QMLE-Trade,2004-02-05,0.512537,0.032286796
NG,N/A,QMLE-Trade,2004-02-06,0.285347,0.017975171
NG,N/A,QMLE-Trade,2004-02-09,0.34456,0.02170524
NG,N/A,QMLE-Trade,2004-02-10,0.276046,0.017389263
NG,N/A,QMLE-Trade,2004-02-11,0.272672,0.017176721
NG,N/A,QMLE-Trade,2004-02-12,0.646682,0.040737137
NG,N/A,QMLE-Trade,2004-02-13,0.207087,0.013045255
NG,N/A,QMLE-Trade,2004-02-17,0.338564,0.021327527
NG,N/A,QMLE-Trade,2004-02-18,0.237942,0.014988937
NG,N/A,QMLE-Trade,2004-02-19,0.320629,0.020197729
NG,N/A,QMLE-Trade,2004-02-20,0.119588,0.007533336
NG,N/A,QMLE-Trade,2004-02-23,0.116366,0.007330369
NG,N/A,QMLE-Trade,2004-02-24,0.119654,0.007537494
NG,N/A,QMLE-Trade,2004-02-25,0.359546,0.022649269
NG,N/A,QMLE-Trade,2004-02-26,0.552674,0.03481519
NG,N/A,QMLE-Trade,2004-02-27,0.205179,0.012925062
NG,N/A,QMLE-Trade,2004-03-01,0.757244,0.047701888
NG,N/A,QMLE-Trade,2004-03-02,0.173956,0.010958198
NG,N/A,QMLE-Trade,2004-03-03,0.397322,0.025028933
NG,N/A,QMLE-Trade,2004-03-04,0.298904,0.018829182
NG,N/A,QMLE-Trade,2004-03-05,0.173109,0.010904842
NG,N/A,QMLE-Trade,2004-03-08,0.390383,0.024591817
NG,N/A,QMLE-Trade,2004-03-09,0.234678,0.014783324
NG,N/A,QMLE-Trade,2004-03-10,0.32257,0.02032
NG,N/A,QMLE-Trade,2004-03-11,0.734278,0.046255166
NG,N/A,QMLE-Trade,2004-03-12,0.145439,0.009161796
NG,N/A,QMLE-Trade,2004-03-15,0.158027,0.009954765
NG,N/A,QMLE-Trade,2004-03-16,0.156595,0.009864558
NG,N/A,QMLE-Trade,2004-03-17,0.178392,0.01123764
NG,N/A,QMLE-Trade,2004-03-18,0.2767,0.017430462
NG,N/A,QMLE-Trade,2004-03-19,0.14953,0.009419505
NG,N/A,QMLE-Trade,2004-03-22,0.216737,0.013653148
NG,N/A,QMLE-Trade,2004-03-23,0.234298,0.014759387
NG,N/A,QMLE-Trade,2004-03-24,0.21085,0.013282302
NG,N/A,QMLE-Trade,2004-03-25,0.180984,0.01140092
NG,N/A,QMLE-Trade,2004-03-26,0.0772153,0.004864107
NG,N/A,QMLE-Trade,2004-03-29,0.15279,0.009624865
NG,N/A,QMLE-Trade,2004-03-30,0.481832,0.030352563
NG,N/A,QMLE-Trade,2004-03-31,0.405118,0.025520035
NG,N/A,QMLE-Trade,2004-04-01,0.365341,0.02301432
NG,N/A,QMLE-Trade,2004-04-02,0.180788,0.011388574
NG,N/A,QMLE-Trade,2004-04-05,0.449664,0.028326169
NG,N/A,QMLE-Trade,2004-04-06,0.203969,0.012848839
NG,N/A,QMLE-Trade,2004-04-07,0.243271,0.015324633
NG,N/A,QMLE-Trade,2004-04-08,0.0416867,0.002626015
NG,N/A,QMLE-Trade,2004-04-12,0.324717,0.020455248
NG,N/A,QMLE-Trade,2004-04-13,0.446129,0.028103485
NG,N/A,QMLE-Trade,2004-04-14,0.108494,0.00683448
NG,N/A,QMLE-Trade,2004-04-15,0.21495,0.013540577
NG,N/A,QMLE-Trade,2004-04-16,0.165848,0.010447442
NG,N/A,QMLE-Trade,2004-04-19,0.30525,0.019228943
NG,N/A,QMLE-Trade,2004-04-20,0.155702,0.009808304
NG,N/A,QMLE-Trade,2004-04-21,0.2994,0.018860427
NG,N/A,QMLE-Trade,2004-04-22,0.0544167,0.00342793
NG,N/A,QMLE-Trade,2004-04-23,0.0710117,0.004473317
NG,N/A,QMLE-Trade,2004-04-26,0.424765,0.02675768
NG,N/A,QMLE-Trade,2004-04-27,0.146023,0.009198584
NG,N/A,QMLE-Trade,2004-04-28,0.0435639,0.002744268
NG,N/A,QMLE-Trade,2004-04-29,0.146779,0.009246208
NG,N/A,QMLE-Trade,2004-04-30,0.0936583,0.005899918
NG,N/A,QMLE-Trade,2004-05-03,0.894871,0.056371574
NG,N/A,QMLE-Trade,2004-05-04,0.209623,0.013205008
NG,N/A,QMLE-Trade,2004-05-05,0.335715,0.021148057
NG,N/A,QMLE-Trade,2004-05-06,0.262541,0.016538528
NG,N/A,QMLE-Trade,2004-05-07,0.119095,0.00750228
NG,N/A,QMLE-Trade,2004-05-10,0.237662,0.014971299
NG,N/A,QMLE-Trade,2004-05-11,0.404123,0.025457356
NG,N/A,QMLE-Trade,2004-05-12,0.175303,0.011043051
NG,N/A,QMLE-Trade,2004-05-13,0.210365,0.013251749
NG,N/A,QMLE-Trade,2004-05-14,0.124245,0.007826699
NG,N/A,QMLE-Trade,2004-05-17,0.0952111,0.005997736
NG,N/A,QMLE-Trade,2004-05-18,0.448827,0.028273443
NG,N/A,QMLE-Trade,2004-05-19,0.676982,0.042645857
NG,N/A,QMLE-Trade,2004-05-20,0.415337,0.026163772
NG,N/A,QMLE-Trade,2004-05-21,0.11687,0.007362118
